DateTime;10.0-18.0;4.0-14.0;5.0-18.0;5.0-8.0
2020-01-02 03:45:00;1.37025384797e-11;2.8025662153e-11;2.19387396967e-11;1.48035897352e-11
2020-01-02 04:00:00;1.32262784609e-11;2.81860698909e-11;2.1687223046e-11;1.47476775204e-11
2020-01-02 04:15:00;1.2066766052e-11;2.82604699414e-11;2.11455035517e-11;1.4825233358e-11
2020-01-02 04:30:00;1.25010630706e-11;2.98480418647e-11;2.23235593415e-11;1.60316331659e-11
2020-01-02 04:45:00;1.32423245806e-11;3.11430297788e-11;2.33625992598e-11;1.64919664607e-11
2020-01-02 05:00:00;1.40041241732e-11;3.09715995017e-11;2.38053349005e-11;1.6269196645e-11
2020-01-02 05:15:00;1.40821948633e-11;3.06985490295e-11;2.36204683693e-11;1.61677104886e-11
2020-01-02 05:30:00;1.42755237117e-11;3.16501148815e-11;2.40232166618e-11;1.63732960142e-11
2020-01-02 05:45:00;1.47786480151e-11;3.18477832479e-11;2.44239193953e-11;1.63756268536e-11
2020-01-02 06:00:00;1.46092351813e-11;3.16531785126e-11;2.40808852615e-11;1.61855185181e-11
2020-01-02 06:15:00;1.58690151154e-11;3.2617254461e-11;2.51450331735e-11;1.60387038558e-11
2020-01-02 06:30:00;1.50989157313e-11;3.24415928311e-11;2.43206211759e-11;1.58972518795e-11
2020-01-02 06:45:00;1.53533172674e-11;3.24652353968e-11;2.44676520575e-11;1.58451207942e-11
2020-01-02 07:00:00;1.89145240942e-11;3.9761351981e-11;3.16541208274e-11;2.06314618108e-11
2020-01-02 07:15:00;2.12388062952e-11;4.40013272628e-11;3.54938400805e-11;2.27832221404e-11
2020-01-02 07:30:00;2.09883729599e-11;4.31780791395e-11;3.41631484533e-11;2.15433893207e-11
2020-01-02 07:45:00;2.09581023722e-11;4.24163076155e-11;3.27172980928e-11;2.0379926786e-11
2020-01-02 08:00:00;2.33343806248e-11;4.661779147e-11;3.51291730915e-11;2.10478551337e-11
2020-01-02 08:15:00;2.83694423076e-11;5.30840231766e-11;4.13019550567e-11;2.3294112138e-11
2020-01-02 08:30:00;3.34728288979e-11;5.89693845e-11;4.73912608194e-11;2.56834701043e-11
2020-01-02 08:45:00;3.70426050372e-11;6.56656908808e-11;5.21698614852e-11;2.79361320272e-11
2020-01-02 09:00:00;4.12894425446e-11;7.40912082102e-11;6.04927677086e-11;3.55758455646e-11
2020-01-02 09:15:00;4.48182626788e-11;8.31568546082e-11;6.7004504311e-11;4.0379961465e-11
2020-01-02 09:30:00;4.51760498207e-11;8.28133501431e-11;6.56606219682e-11;3.66504763904e-11
2020-01-02 09:45:00;4.57770384807e-11;8.10630501771e-11;6.47182767157e-11;3.37013528505e-11
2020-01-02 10:00:00;4.78442085077e-11;8.43826818148e-11;6.76221438335e-11;3.59940998988e-11
2020-01-02 10:15:00;4.90963339602e-11;8.9101278638e-11;7.0074358691e-11;3.76615053011e-11
2020-01-02 10:30:00;4.74173345683e-11;8.85024440677e-11;6.8127507547e-11;3.75575168304e-11
2020-01-02 10:45:00;4.68314615276e-11;8.99107503929e-11;6.74785469445e-11;3.77881281101e-11
2020-01-02 11:00:00;4.7509007325e-11;9.1267493093e-11;6.82693386608e-11;3.87722338855e-11
2020-01-02 11:15:00;4.76075006629e-11;9.04914404524e-11;6.85226335055e-11;3.93321067116e-11
2020-01-02 11:30:00;4.6301011808e-11;9.17007934468e-11;6.73852660692e-11;3.9094610279e-11
2020-01-02 11:45:00;4.70239605222e-11;9.30805203125e-11;6.9164175563e-11;4.05371468587e-11
2020-01-02 12:00:00;4.70458330209e-11;9.33076535452e-11;6.92563216238e-11;4.09794367934e-11
2020-01-02 12:15:00;4.74902657749e-11;9.26402609022e-11;6.8286192007e-11;3.9175206575e-11
2020-01-02 12:30:00;4.93192335801e-11;9.74592666336e-11;7.20984342139e-11;4.13365181926e-11
2020-01-02 12:45:00;4.98254058002e-11;9.77528599229e-11;7.35056965541e-11;4.23830657909e-11
2020-01-02 13:00:00;4.94463003086e-11;9.86309892069e-11;7.39625089464e-11;4.41024718819e-11
2020-01-02 13:15:00;5.10827322377e-11;1.0438986195e-10;7.82501101314e-11;4.7795247923e-11
2020-01-02 13:30:00;5.00561607258e-11;1.02930233911e-10;7.58978201841e-11;4.57717651239e-11
2020-01-02 13:45:00;4.8303371431e-11;9.75339321956e-11;7.15548640648e-11;4.17152033946e-11
2020-01-02 14:00:00;4.75319044851e-11;9.24947298358e-11;6.93054183878e-11;3.93913368689e-11
2020-01-02 14:15:00;4.55660931507e-11;8.70119187413e-11;6.59236768894e-11;3.75363568729e-11
2020-01-02 14:30:00;4.60821786656e-11;8.71408687418e-11;6.70861831615e-11;3.79320974386e-11
2020-01-02 14:45:00;4.52012188546e-11;8.60143046409e-11;6.60631893941e-11;3.7716153546e-11
2020-01-02 15:00:00;4.59558590893e-11;8.7457856128e-11;6.7567868983e-11;3.90215856641e-11
2020-01-02 15:15:00;4.61340054638e-11;8.5644820845e-11;6.72927671976e-11;3.83831884424e-11
2020-01-02 15:30:00;4.3495088808e-11;8.20153777885e-11;6.29713365374e-11;3.53677244459e-11
2020-01-02 15:45:00;4.47541201734e-11;8.83953344844e-11;6.62629313592e-11;3.79658541641e-11
2020-01-02 16:00:00;4.78238265222e-11;9.30856492678e-11;7.04652282938e-11;3.94567920561e-11
2020-01-02 16:15:00;4.99423512131e-11;9.57808617642e-11;7.3644849164e-11;4.26612796062e-11
2020-01-02 16:30:00;5.05223986307e-11;9.93226796054e-11;7.59075017154e-11;4.58658140759e-11
2020-01-02 16:45:00;4.89929084094e-11;1.01641817845e-10;7.69416568365e-11;4.94432973724e-11
2020-01-02 17:00:00;5.00119953497e-11;1.00305008768e-10;7.6904382594e-11;4.78524832721e-11
2020-01-02 17:15:00;5.05655119082e-11;9.99095975495e-11;7.63399882069e-11;4.60590177651e-11
2020-01-02 17:30:00;5.09948167668e-11;1.02694101933e-10;7.82989647509e-11;4.82539626766e-11
2020-01-02 17:45:00;5.02124048349e-11;1.00465436972e-10;7.48848617326e-11;4.46616790996e-11
2020-01-02 18:00:00;5.01012774251e-11;9.52658952117e-11;7.20597460091e-11;4.03461884374e-11
2020-01-02 18:15:00;5.10486072363e-11;9.58756768438e-11;7.26491306636e-11;4.04760766686e-11
2020-01-02 18:30:00;5.01581078827e-11;9.62254038368e-11;7.31253909391e-11;4.20255514514e-11
2020-01-02 18:45:00;5.01576960508e-11;9.69389079448e-11;7.41939997581e-11;4.30735265167e-11
2020-01-02 19:00:00;5.01508041485e-11;9.5963365689e-11;7.38314581908e-11;4.22090129318e-11
2020-01-02 19:15:00;5.04282784099e-11;1.00053262063e-10;7.48824074487e-11;4.33995628045e-11
2020-01-02 19:30:00;4.85630513286e-11;9.72341275268e-11;7.16651239319e-11;4.10984958514e-11
2020-01-02 19:45:00;4.99958580716e-11;9.70798814645e-11;7.45340966045e-11;4.27513186572e-11
2020-01-02 20:00:00;4.86967628518e-11;9.47353354953e-11;7.21134170373e-11;4.14704711125e-11
2020-01-02 20:15:00;4.66401369502e-11;8.91838623064e-11;6.68174100973e-11;3.63431318532e-11
2020-01-02 20:30:00;4.73950146857e-11;8.72041434131e-11;6.76233416628e-11;3.68838576804e-11
2020-01-02 20:45:00;4.77191143399e-11;8.49596388009e-11;6.75416407705e-11;3.64216818219e-11
2020-01-02 21:00:00;4.62484643345e-11;8.31723559734e-11;6.54570129038e-11;3.49759620888e-11
2020-01-02 21:15:00;4.43683159258e-11;7.86881920193e-11;6.2243188325e-11;3.33212283207e-11
2020-01-02 21:30:00;4.27952888163e-11;7.55844942497e-11;5.97581753684e-11;3.18917058456e-11
2020-01-02 21:45:00;4.14023971389e-11;7.36452823426e-11;5.83105304861e-11;3.11406318985e-11
2020-01-02 22:00:00;3.99871937548e-11;6.96351899033e-11;5.63033302371e-11;2.98642928898e-11
2020-01-02 22:15:00;3.95613344719e-11;6.88015426163e-11;5.53962785185e-11;2.9294764147e-11
2020-01-02 22:30:00;3.74670146159e-11;6.72054836642e-11;5.31192969027e-11;2.89613496447e-11
2020-01-02 22:45:00;3.63429001067e-11;6.4442320303e-11;5.26451295641e-11;2.99619348941e-11
2020-01-02 23:00:00;3.62998320185e-11;6.45727022126e-11;5.26678078237e-11;2.9895747014e-11
2020-01-02 23:15:00;3.38538130444e-11;6.19141143183e-11;4.92544447621e-11;2.78752342688e-11
2020-01-03 00:00:00;3.06153493813e-11;5.90155210143e-11;4.66172670778e-11;2.7640789063e-11
2020-01-03 00:15:00;2.94859755864e-11;5.60511656802e-11;4.43361975499e-11;2.6111129767e-11
2020-01-03 00:30:00;2.87530963751e-11;5.36901788973e-11;4.26590353281e-11;2.46227699401e-11
2020-01-03 00:45:00;2.75945755502e-11;5.11834960526e-11;4.08287245012e-11;2.34507851929e-11
2020-01-03 01:00:00;2.63872528496e-11;4.98089108441e-11;3.90898688628e-11;2.28924869541e-11
2020-01-03 01:15:00;2.71281950057e-11;5.07731660725e-11;4.02773159438e-11;2.37335186071e-11
2020-01-03 01:30:00;2.6328464578e-11;4.8620760139e-11;3.88774412681e-11;2.28010415492e-11
2020-01-03 01:45:00;2.4058993561e-11;4.5630988036e-11;3.5789596501e-11;2.10232764792e-11
2020-01-03 02:00:00;2.36431311065e-11;4.5307913176e-11;3.57337588841e-11;2.13352775423e-11
2020-01-03 02:15:00;2.42470875434e-11;4.56109926007e-11;3.67199684061e-11;2.13438329343e-11
2020-01-03 02:30:00;2.26517417416e-11;4.25030622223e-11;3.40514907819e-11;1.99905454168e-11
2020-01-03 02:45:00;2.05164174109e-11;4.13541605924e-11;3.26441012411e-11;2.15290802957e-11
2020-01-03 03:00:00;1.88027360693e-11;3.89456218058e-11;3.03445108065e-11;2.03480772703e-11
2020-01-03 03:15:00;1.78466130483e-11;3.59910825674e-11;2.77157341417e-11;1.76737193916e-11
2020-01-03 03:30:00;1.72857384387e-11;3.56381549078e-11;2.72301276925e-11;1.77166469489e-11
2020-01-03 03:45:00;1.6766219087e-11;3.73242485776e-11;2.82254089289e-11;1.95365135079e-11
2020-01-03 04:00:00;1.80179416009e-11;4.18169274924e-11;3.16078751667e-11;2.29459651484e-11
2020-01-03 04:15:00;1.84672543045e-11;4.16911909848e-11;3.08685557951e-11;2.13770216375e-11
2020-01-03 04:30:00;1.72196487101e-11;4.11380324518e-11;2.88491602508e-11;1.9712193783e-11
2020-01-03 04:45:00;1.68798141255e-11;3.92615806667e-11;2.80226681116e-11;1.90278670143e-11
2020-01-03 05:00:00;1.68811944259e-11;3.62017324456e-11;2.75014382988e-11;1.83117200544e-11
2020-01-03 05:15:00;1.64267524369e-11;3.58786400644e-11;2.70101365123e-11;1.79739088337e-11
2020-01-03 05:30:00;1.84276627512e-11;4.05477613608e-11;3.14088285101e-11;2.16166066287e-11
2020-01-03 05:45:00;1.82771921115e-11;3.90777881641e-11;3.10705000535e-11;2.14429505073e-11
2020-01-03 06:00:00;1.64337282345e-11;3.45894513012e-11;2.68017493363e-11;1.79620353821e-11
2020-01-03 06:15:00;1.63480375922e-11;3.44134053643e-11;2.63708905852e-11;1.73050972409e-11
2020-01-03 06:30:00;1.64764038224e-11;3.52503923384e-11;2.68666908385e-11;1.78997739605e-11
2020-01-03 06:45:00;1.65190341904e-11;3.5473033202e-11;2.70994275435e-11;1.82238318045e-11
2020-01-03 07:00:00;1.76230039095e-11;3.63112508874e-11;2.79026531004e-11;1.79474228913e-11
2020-01-03 07:15:00;1.85547023904e-11;3.81993131984e-11;2.9134294756e-11;1.86053346943e-11
2020-01-03 07:30:00;1.9726178074e-11;4.0912320668e-11;3.1230117895e-11;2.00380018892e-11
2020-01-03 07:45:00;2.18815067252e-11;4.48429486625e-11;3.41073278821e-11;2.12780108189e-11
2020-01-03 08:00:00;2.55742847936e-11;5.05375190886e-11;3.90241389124e-11;2.35892146882e-11
2020-01-03 08:15:00;3.05243445736e-11;5.75593789439e-11;4.53995889027e-11;2.68352892023e-11
2020-01-03 08:30:00;3.48573243361e-11;6.42187693543e-11;5.11035740648e-11;2.91937545138e-11
2020-01-03 08:45:00;4.06464522574e-11;7.52539344688e-11;6.0698413107e-11;3.58490721085e-11
2020-01-03 09:00:00;4.50729245489e-11;8.42344161532e-11;6.83477550512e-11;4.15858033998e-11
2020-01-03 09:15:00;4.61526733246e-11;8.43776660258e-11;6.67052928503e-11;3.78683411614e-11
2020-01-03 09:30:00;4.67977998984e-11;8.55457546807e-11;6.60729709819e-11;3.51867918318e-11
2020-01-03 09:45:00;4.76555316509e-11;8.31304562727e-11;6.67472576214e-11;3.49494810661e-11
2020-01-03 10:00:00;4.88872917411e-11;8.6481056716e-11;6.93195285199e-11;3.67545034767e-11
2020-01-03 10:15:00;4.94685946875e-11;8.94909981077e-11;7.07479929723e-11;3.85587384165e-11
2020-01-03 10:30:00;4.93968653103e-11;9.32051865999e-11;7.12623717567e-11;4.00718077343e-11
2020-01-03 10:45:00;4.96203082465e-11;9.52398964807e-11;7.31577980092e-11;4.26545875285e-11
2020-01-03 11:00:00;4.97344044351e-11;9.56522259255e-11;7.31349865703e-11;4.21605944693e-11
2020-01-03 11:15:00;4.88230990178e-11;9.34005719743e-11;7.09571827095e-11;4.01662572449e-11
2020-01-03 11:30:00;4.99038554017e-11;9.6659390876e-11;7.39021045801e-11;4.32470299373e-11
2020-01-03 11:45:00;4.97623748061e-11;9.6471487004e-11;7.35152491624e-11;4.32749444708e-11
2020-01-03 12:00:00;4.92956653999e-11;9.55373981243e-11;7.15676705017e-11;4.10576658304e-11
2020-01-03 12:15:00;4.95199718569e-11;9.75383028171e-11;7.28649413241e-11;4.24764172715e-11
2020-01-03 12:30:00;4.90196687471e-11;9.6951429303e-11;7.30417907649e-11;4.30051998157e-11
2020-01-03 12:45:00;4.76193160096e-11;9.44388533431e-11;6.98777162265e-11;4.0583552586e-11
2020-01-03 13:00:00;4.86951183726e-11;9.61878070502e-11;7.05833230745e-11;4.07077694112e-11
2020-01-03 13:15:00;4.92970669525e-11;9.71522666076e-11;7.22454178267e-11;4.24241929991e-11
2020-01-03 13:30:00;5.05114908854e-11;1.00188311884e-10;7.6597416318e-11;4.65444881565e-11
2020-01-03 13:45:00;5.22623462062e-11;1.08285557237e-10;8.17111730421e-11;5.13951832423e-11
2020-01-03 14:00:00;5.02595441411e-11;1.00280969951e-10;7.40893672147e-11;4.37005865184e-11
2020-01-03 14:15:00;4.83313371209e-11;9.16435669929e-11;6.90677705636e-11;3.87385915113e-11
2020-01-03 14:30:00;4.58364907662e-11;8.74774239143e-11;6.62454002576e-11;3.73109444309e-11
2020-01-03 14:45:00;4.57733624114e-11;8.79892193736e-11;6.66062661412e-11;3.86391425856e-11
2020-01-03 15:00:00;5.53696003664e-11;1.33297295155e-10;1.0818409903e-10;8.14017816726e-11
2020-01-03 15:15:00;6.25157913729e-11;1.15824804403e-10;9.4618182388e-11;5.6763856452e-11
2020-01-03 15:30:00;5.51100232969e-11;9.74881062153e-11;7.6961198708e-11;4.03799566754e-11
2020-01-03 15:45:00;4.86744062528e-11;9.43844710737e-11;7.28329933257e-11;4.37629277243e-11
2020-01-03 16:00:00;5.02012010035e-11;1.00025150126e-10;7.59637252962e-11;4.64540843311e-11
2020-01-03 16:15:00;5.04780496322e-11;1.03049640563e-10;7.81480834504e-11;4.85163600305e-11
2020-01-03 16:30:00;5.08893002214e-11;1.03725189612e-10;7.95787234852e-11;5.05738451679e-11
2020-01-03 16:45:00;4.90786328729e-11;9.77174500987e-11;7.25985997016e-11;4.25937329548e-11
2020-01-03 17:00:00;4.88771858465e-11;9.63218567923e-11;7.15094943497e-11;4.14446109093e-11
2020-01-03 17:15:00;5.02643053413e-11;1.01293778187e-10;7.50143639403e-11;4.48623519806e-11
2020-01-03 17:30:00;5.10319172325e-11;1.03746995732e-10;7.71479350426e-11;4.6147804131e-11
2020-01-03 17:45:00;5.16340568751e-11;1.01489395661e-10;7.58483844584e-11;4.4252418352e-11
2020-01-03 18:00:00;5.19328120807e-11;1.06664920489e-10;8.10782265022e-11;5.20184131126e-11
