DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2017-01-03 00:15:00;8.28188707242e-08;3.70683262444e-10;6.81191820015e-11;6.88219754074e-11
2017-01-03 00:30:00;8.33502967382e-08;3.69840863628e-10;5.3010828408e-11;5.38398237659e-11
2017-01-03 00:45:00;8.81039750915e-08;3.64456355604e-10;5.24484707084e-11;5.3241977384e-11
2017-01-03 01:00:00;8.95385060259e-08;3.55596648205e-10;5.35728586383e-11;5.43084123528e-11
2017-01-03 01:15:00;8.87395482748e-08;3.58391845198e-10;8.06869115508e-11;8.11424566531e-11
2017-01-03 01:30:00;8.37572447259e-08;3.61289886649e-10;7.34844832284e-11;7.39756036617e-11
2017-01-03 01:45:00;8.53471966764e-08;3.6169869501e-10;6.08883736863e-11;6.16465361012e-11
2017-01-03 02:00:00;8.67990212999e-08;3.56800611718e-10;6.44626401823e-11;6.54003452615e-11
2017-01-03 02:15:00;9.03870358592e-08;3.53418072797e-10;5.41733742021e-11;5.54112996252e-11
2017-01-03 02:30:00;8.98193596477e-08;3.50743487325e-10;6.12736247966e-11;6.23067054799e-11
2017-01-03 02:45:00;8.59400170122e-08;3.37039641828e-10;5.98852075256e-11;6.08145772338e-11
2017-01-03 03:00:00;8.69368409061e-08;3.30928000878e-10;4.32171020423e-11;4.44123287938e-11
2017-01-03 03:15:00;8.69919852101e-08;3.49469887094e-10;5.70527430915e-11;5.79824395955e-11
2017-01-03 03:30:00;8.88633370833e-08;3.45242431331e-10;5.77791292624e-11;5.87448104996e-11
2017-01-03 03:45:00;9.01943651833e-08;3.33016158909e-10;7.60155238845e-11;7.66506360262e-11
2017-01-03 04:00:00;9.22968820619e-08;3.31909857776e-10;7.49868608553e-11;7.55806969017e-11
2017-01-03 04:15:00;9.0372149103e-08;3.24000033101e-10;5.31963344956e-11;5.40714543274e-11
2017-01-03 04:30:00;9.01075116071e-08;3.2420669283e-10;4.46035206001e-11;4.55987828833e-11
2017-01-03 04:45:00;9.21725930086e-08;3.37470390261e-10;5.91225432768e-11;5.99030824725e-11
2017-01-03 05:00:00;8.91525068187e-08;3.25767491621e-10;5.33036637612e-11;5.42352005454e-11
2017-01-03 05:15:00;8.86271332253e-08;3.27551414253e-10;3.86184516201e-11;3.94702886723e-11
2017-01-03 05:30:00;9.0575779401e-08;3.25855430865e-10;3.48491724936e-11;3.61056242477e-11
2017-01-03 05:45:00;8.73950278843e-08;3.28021374322e-10;3.58034960318e-11;3.73560272729e-11
2017-01-03 06:00:00;8.6947993922e-08;3.32359042936e-10;3.76263216881e-11;3.90214338638e-11
2017-01-03 06:15:00;8.85083322315e-08;3.27674262336e-10;3.92777190606e-11;4.05307562761e-11
2017-01-03 06:30:00;8.84068660547e-08;3.32335056828e-10;4.30026588224e-11;4.41819237352e-11
2017-01-03 06:45:00;9.16752117554e-08;3.47414775639e-10;4.45122369531e-11;4.56830204541e-11
2017-01-03 07:00:00;9.03256111674e-08;3.60858505714e-10;4.99238944628e-11;5.11991026918e-11
2017-01-03 07:15:00;8.91102855425e-08;3.75945382893e-10;5.90903172048e-11;6.05570404277e-11
2017-01-03 07:30:00;8.70074190143e-08;3.85726963635e-10;6.14380229124e-11;6.28403747921e-11
2017-01-03 07:45:00;8.52258789484e-08;4.0157605856e-10;6.46299020281e-11;6.60205357354e-11
2017-01-03 08:00:00;9.01560666266e-08;4.12235874696e-10;7.47090588474e-11;7.61345165197e-11
2017-01-03 08:15:00;9.21026925382e-08;4.28043540016e-10;7.88242246192e-11;8.02940920644e-11
2017-01-03 08:30:00;9.38498080217e-08;4.32254037649e-10;7.62358037446e-11;7.79376843417e-11
2017-01-03 08:45:00;9.37194833182e-08;4.46113646223e-10;8.04515215241e-11;8.22096536876e-11
2017-01-03 09:00:00;9.72750759113e-08;4.41262949157e-10;8.46878317954e-11;8.66636496675e-11
2017-01-03 09:15:00;9.37701710997e-08;5.40334772439e-10;9.939119724e-11;1.01053307858e-10
2017-01-03 09:30:00;8.90296379246e-08;4.97079175897e-10;1.10359143141e-10;1.11846549623e-10
2017-01-03 09:45:00;9.24435741126e-08;4.79701608555e-10;1.06649717673e-10;1.08433594291e-10
2017-01-03 10:00:00;8.97867332038e-08;4.87497071394e-10;1.0399068304e-10;1.06215172656e-10
2017-01-03 10:15:00;9.20221627341e-08;4.84956138189e-10;1.05151496098e-10;1.07440277662e-10
2017-01-03 10:30:00;9.37573777695e-08;4.85719098329e-10;1.10413717927e-10;1.12628914435e-10
2017-01-03 10:45:00;8.6947941532e-08;7.50113293732e-10;1.14900841068e-10;1.16935114797e-10
2017-01-03 11:00:00;8.73225068649e-08;7.70886708308e-10;1.09804798005e-10;1.11546360296e-10
2017-01-03 11:15:00;9.54813244463e-08;5.24212056244e-10;1.08141571853e-10;1.09764403247e-10
2017-01-03 11:30:00;9.23811507471e-08;5.38223905476e-10;1.114767112e-10;1.12994351263e-10
2017-01-03 11:45:00;9.18430423616e-08;5.73113940838e-10;1.13824781623e-10;1.15411640423e-10
2017-01-03 12:00:00;8.93268910424e-08;6.2090337651e-10;1.2375724464e-10;1.26406798668e-10
2017-01-03 12:15:00;9.16955094216e-08;5.72674781684e-10;1.27933216211e-10;1.30381629903e-10
2017-01-03 12:30:00;1.46501881916e-07;2.30346794833e-08;4.79356029179e-10;4.79852032304e-10
2017-01-03 12:45:00;1.46088309702e-07;2.31037259404e-08;4.5067451141e-10;4.51133117402e-10
2017-01-03 13:00:00;9.18281202477e-08;6.6975697317e-10;1.17519614601e-10;1.19181445358e-10
2017-01-03 13:15:00;9.31272582533e-08;5.03413328571e-10;1.13731736215e-10;1.15624957635e-10
2017-01-03 13:30:00;1.03075777999e-07;2.42226042374e-09;3.44401927477e-10;3.46333440995e-10
2017-01-03 13:45:00;1.09657676015e-07;2.32469160159e-09;5.07239617638e-10;5.0977968965e-10
2017-01-03 14:00:00;9.50881834731e-08;4.93769588604e-10;1.09528927634e-10;1.1091128815e-10
2017-01-03 14:15:00;8.73372467023e-08;5.09817702151e-10;1.28599449173e-10;1.30244045322e-10
2017-01-03 14:30:00;8.5053331612e-08;5.14518756028e-10;1.21578554985e-10;1.23122149557e-10
2017-01-03 14:45:00;8.5307790179e-08;5.67666734666e-10;1.06334572714e-10;1.07608654065e-10
2017-01-03 15:00:00;9.13912615433e-08;4.73079528649e-10;1.00864703989e-10;1.02356079293e-10
2017-01-03 15:15:00;8.84413664753e-08;4.82526364939e-10;1.07109156938e-10;1.08927286515e-10
2017-01-03 15:30:00;8.9905494992e-08;5.42686669826e-10;1.15408712861e-10;1.17140286241e-10
2017-01-03 15:45:00;8.75323225991e-08;5.69373980795e-10;1.2150474045e-10;1.23191706876e-10
2017-01-03 16:00:00;8.43137550321e-08;5.43678282058e-10;1.18841352517e-10;1.20498887548e-10
2017-01-03 16:15:00;8.50126787748e-08;5.28194525819e-10;1.29146826236e-10;1.30848127955e-10
2017-01-03 16:30:00;8.71070521718e-08;4.91555347651e-10;1.24913881441e-10;1.26445400621e-10
2017-01-03 16:45:00;8.4484301103e-08;5.43189963391e-10;1.21321034807e-10;1.22737437252e-10
2017-01-03 17:00:00;8.57218867345e-08;5.21716327816e-10;1.29154765525e-10;1.31825433355e-10
2017-01-03 17:15:00;8.91362043925e-08;5.19597161533e-10;1.25945550764e-10;1.2871290868e-10
2017-01-03 17:30:00;8.56539019344e-08;4.98192530364e-10;1.13972026663e-10;1.15518952715e-10
2017-01-03 17:45:00;8.37164052291e-08;4.90955546253e-10;1.2536063e-10;1.27110236464e-10
2017-01-03 18:00:00;8.57394165295e-08;6.02128572896e-10;1.43472275071e-10;1.46112034596e-10
